classification,name,count
Fungi|Zygomycota|Mucoromycotina|Mucorales|Cunninghamellaceae,Cunninghamellacea,0
Fungi|Zygomycota|Mucoromycotina|Mucorales|Cunninghamellaceae|Cunninghamella,Cunninghamell,1
Incertae Sedis,Incertae Sedis,0
Incertae Sedis|Fungi,Fung,0
Incertae Sedis|Fungi|Ascomycota,Ascomycot,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina,Pezizomycotin,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Arthrobotryum,Arthrobotryu,4
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Leotiomycetes,Leotiomycete,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Leotiomycetes|Leotiomycetidae,Leotiomycetida,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Leotiomycetes|Leotiomycetidae|Erysiphales,Erysiphale,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Leotiomycetes|Leotiomycetidae|Erysiphales|Erysiphaceae,Erysiphacea,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Leotiomycetes|Leotiomycetidae|Erysiphales|Erysiphaceae|Sphaerotheca,Sphaerothec,12
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Leotiomycetes|Leotiomycetidae|Erysiphales|Erysiphaceae|Sphaerotheca|Sphaerotheca humuli,Sphaerotheca humul,3
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Micropera,Microper,1
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Physospora,Physospor,1
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes,Sordariomycete,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Dothideomycetes,Dothideomycete,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Dothideomycetes|Xylariomycetidae,Xylariomycetida,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Dothideomycetes|Xylariomycetidae|Xylariales,Xylariale,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Dothideomycetes|Xylariomycetidae|Xylariales|Pseudomassariaceae,Pseudomassariacea,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Dothideomycetes|Xylariomycetidae|Xylariales|Pseudomassariaceae|Hyponectriaceae,Hyponectriacea,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Dothideomycetes|Xylariomycetidae|Xylariales|Pseudomassariaceae|Hyponectriaceae|Apiosporella,Apiosporell,1
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Hypocreomycetidae,Hypocreomycetida,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Hypocreomycetidae|Hypocreales,Hypocreale,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Hypocreomycetidae|Hypocreales|Hypocreaceae,Hypocreacea,0
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Sordariomycetes|Hypocreomycetidae|Hypocreales|Hypocreaceae|Trichoderma,Trichoderm,2
Incertae Sedis|Fungi|Ascomycota|Pezizomycotina|Spondylocladium,Spondylocladiu,1
Incertae Sedis|Fungi|Basidiomycota,Basidiomycot,0
Incertae Sedis|Fungi|Basidiomycota|Agaricomycotina,Agaricomycotin,0
Incertae Sedis|Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes,Agaricomycete,0
Incertae Sedis|Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales,Auriculariale,0
Incertae Sedis|Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Phlogiotis,Phlogioti,4
Incertae Sedis|Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Tremellodon,Tremellodo,9
Incertae Sedis|Fungi|Basidiomycota|Pucciniomycotina,Pucciniomycotin,0
Incertae Sedis|Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes,Pucciniomycete,0
Incertae Sedis|Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales,Pucciniale,0
Incertae Sedis|Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Nigredo,Nigred,3
Incertae Sedis|Fungi|Zygomycota,Zygomycot,0
Incertae Sedis|Fungi|Zygomycota|Mucoromycotina,Mucoromycotin,0
Incertae Sedis|Fungi|Zygomycota|Mucoromycotina|Mucorales,Mucorale,0
Incertae Sedis|Fungi|Zygomycota|Mucoromycotina|Mucorales|Sporodinia,Sporodini,1
Protozoa,Protozoa,0
Protozoa|Myxomycota,Myxomycot,109
Protozoa|Myxomycota|Mycetozoa,Mycetozo,0
Protozoa|Myxomycota|Mycetozoa|Amoebozoa,Amoebozo,0
Protozoa|Myxomycota|Mycetozoa|Amoebozoa|Myxogastrea,Myxogastre,0
Protozoa|Myxomycota|Mycetozoa|Amoebozoa|Myxogastrea|Stemonitida,Stemonitid,0
Protozoa|Myxomycota|Mycetozoa|Amoebozoa|Myxogastrea|Stemonitida|Stemonitidaceae,Stemonitidacea,1
Protozoa|Myxomycota|Mycetozoa|Amoebozoa|Myxogastrea|Stemonitida|Stemonitidaceae|Diachea,Diache,1
Protozoa|Myxomycota|Mycetozoa|Amoebozoa|Myxogastrea|Stemonitida|Stemonitidaceae|Lamproderma,Lamproderm,1
Protozoa|Myxomycota|Mycetozoa|Amoebozoa|Myxogastrea|Stemonitida|Stemonitidaceae|Stemonitis,Stemoniti,35
Protozoa|Myxomycota|Myxomycetes,Myxomycete,12
Protozoa|Myxomycota|Myxomycetes|Liceales,Liceale,0
Protozoa|Myxomycota|Myxomycetes|Liceales|Cribrariaceae,Cribrariacea,3
Protozoa|Myxomycota|Myxomycetes|Liceales|Reticulariaceae,Reticulariacea,5
Protozoa|Myxomycota|Myxomycetes|Liceales|Reticulariaceae|Lycogala,Lycogal,43
Protozoa|Myxomycota|Myxomycetes|Physarales,Physarale,0
Protozoa|Myxomycota|Myxomycetes|Physarales|Didymiaceae,Didymiacea,0
Protozoa|Myxomycota|Myxomycetes|Physarales|Didymiaceae|Diderma,Diderm,2
Protozoa|Myxomycota|Myxomycetes|Physarales|Physaraceae,Physaracea,0
Protozoa|Myxomycota|Myxomycetes|Physarales|Physaraceae|Badhamia,Badhami,1
Protozoa|Myxomycota|Myxomycetes|Physarales|Physaraceae|Fuligo,Fulig,19
Protozoa|Myxomycota|Myxomycetes|Physarales|Physaraceae|Fuligo|Fuligo septica,Fuligo septic,1
Protozoa|Myxomycota|Myxomycetes|Physarales|Physaraceae|Physarum,Physaru,22
Protozoa|Myxomycota|Myxomycetes|Trichiales,Trichiale,120
Protozoa|Myxomycota|Myxomycetes|Trichiales|Arcyriaceae,Arcyriacea,38
Protozoa|Myxomycota|Myxomycetes|Trichiales|Arcyriaceae|Arcyria,Arcyri,11
Protozoa|Myxomycota|Myxomycetes|Trichiales|Trichiaceae,Trichiacea,0
Protozoa|Myxomycota|Myxomycetes|Trichiales|Trichiaceae|Trichia,Trichi,14
Rubroboletus,Rubroboletus,1
